,Unnamed: 0,county,state_name,state_abbrev,zipcode
14425,458,Nassau,New York,NY,11596
14426,458,Nassau,New York,NY,11597
14427,458,Nassau,New York,NY,11598
14428,458,Nassau,New York,NY,11599
14429,458,Nassau,New York,NY,11709
14430,458,Nassau,New York,NY,11710
14431,458,Nassau,New York,NY,11714
14432,458,Nassau,New York,NY,11732
14433,458,Nassau,New York,NY,11735
14434,458,Nassau,New York,NY,11736
14435,458,Nassau,New York,NY,11737
14436,458,Nassau,New York,NY,11753
14437,458,Nassau,New York,NY,11756
14438,458,Nassau,New York,NY,11758
14439,458,Nassau,New York,NY,11762
14440,458,Nassau,New York,NY,11765
14441,458,Nassau,New York,NY,11771
14442,458,Nassau,New York,NY,11773
14443,458,Nassau,New York,NY,11774
14444,458,Nassau,New York,NY,11783
14445,458,Nassau,New York,NY,11791
14446,458,Nassau,New York,NY,11793
14447,458,Nassau,New York,NY,11797
14448,458,Nassau,New York,NY,11801
14449,458,Nassau,New York,NY,11802
14450,458,Nassau,New York,NY,11803
14451,458,Nassau,New York,NY,11804
14452,458,Nassau,New York,NY,11815
14453,458,Nassau,New York,NY,11819
14454,458,Nassau,New York,NY,11853
14455,458,Nassau,New York,NY,11854
14456,458,Nassau,New York,NY,11855
14457,459,New York,New York,NY,10001
14458,459,New York,New York,NY,10002
14459,459,New York,New York,NY,10003
14460,459,New York,New York,NY,10004
14461,459,New York,New York,NY,10005
14462,459,New York,New York,NY,10006
14463,459,New York,New York,NY,10007
14464,459,New York,New York,NY,10008
14465,459,New York,New York,NY,10009
14466,459,New York,New York,NY,10010
14467,459,New York,New York,NY,10011
14468,459,New York,New York,NY,10012
14469,459,New York,New York,NY,10013
14470,459,New York,New York,NY,10014
14471,459,New York,New York,NY,10015
14472,459,New York,New York,NY,10016
14473,459,New York,New York,NY,10017
14474,459,New York,New York,NY,10018
14475,459,New York,New York,NY,10019
14476,459,New York,New York,NY,10020
14477,459,New York,New York,NY,10021
14478,459,New York,New York,NY,10022
14479,459,New York,New York,NY,10023
14480,459,New York,New York,NY,10024
14481,459,New York,New York,NY,10025
14482,459,New York,New York,NY,10026
14483,459,New York,New York,NY,10027
14484,459,New York,New York,NY,10028
14485,459,New York,New York,NY,10029
14486,459,New York,New York,NY,10030
14487,459,New York,New York,NY,10031
14488,459,New York,New York,NY,10032
14489,459,New York,New York,NY,10033
14490,459,New York,New York,NY,10034
14491,459,New York,New York,NY,10035
14492,459,New York,New York,NY,10036
14493,459,New York,New York,NY,10037
14494,459,New York,New York,NY,10038
14495,459,New York,New York,NY,10039
14496,459,New York,New York,NY,10040
14497,459,New York,New York,NY,10041
14498,459,New York,New York,NY,10043
14499,459,New York,New York,NY,10044
14500,459,New York,New York,NY,10045
14501,459,New York,New York,NY,10046
14502,459,New York,New York,NY,10047
14503,459,New York,New York,NY,10048
14504,459,New York,New York,NY,10055
14505,459,New York,New York,NY,10060
14506,459,New York,New York,NY,10065
14507,459,New York,New York,NY,10069
14508,459,New York,New York,NY,10072
14509,459,New York,New York,NY,10075
14510,459,New York,New York,NY,10079
14511,459,New York,New York,NY,10080
14512,459,New York,New York,NY,10081
14513,459,New York,New York,NY,10082
14514,459,New York,New York,NY,10087
14515,459,New York,New York,NY,10090
14516,459,New York,New York,NY,10094
14517,459,New York,New York,NY,10095
14518,459,New York,New York,NY,10096
14519,459,New York,New York,NY,10098
14520,459,New York,New York,NY,10099
14521,459,New York,New York,NY,10101
14522,459,New York,New York,NY,10102
14523,459,New York,New York,NY,10103
14524,459,New York,New York,NY,10104
14525,459,New York,New York,NY,10105
14526,459,New York,New York,NY,10106
14527,459,New York,New York,NY,10107
14528,459,New York,New York,NY,10108
14529,459,New York,New York,NY,10109
14530,459,New York,New York,NY,10110
14531,459,New York,New York,NY,10111
14532,459,New York,New York,NY,10112
14533,459,New York,New York,NY,10113
14534,459,New York,New York,NY,10114
14535,459,New York,New York,NY,10115
14536,459,New York,New York,NY,10116
14537,459,New York,New York,NY,10117
14538,459,New York,New York,NY,10118
14539,459,New York,New York,NY,10119
14540,459,New York,New York,NY,10120
14541,459,New York,New York,NY,10121
14542,459,New York,New York,NY,10122
14543,459,New York,New York,NY,10123
14544,459,New York,New York,NY,10124
14545,459,New York,New York,NY,10125
14546,459,New York,New York,NY,10126
14547,459,New York,New York,NY,10128
14548,459,New York,New York,NY,10129
14549,459,New York,New York,NY,10130
14550,459,New York,New York,NY,10131
14551,459,New York,New York,NY,10132
14552,459,New York,New York,NY,10133
14553,459,New York,New York,NY,10138
14554,459,New York,New York,NY,10149
14555,459,New York,New York,NY,10150
14556,459,New York,New York,NY,10151
14557,459,New York,New York,NY,10152
14558,459,New York,New York,NY,10153
14559,459,New York,New York,NY,10154
14560,459,New York,New York,NY,10155
14561,459,New York,New York,NY,10156
14562,459,New York,New York,NY,10157
14563,459,New York,New York,NY,10158
14564,459,New York,New York,NY,10159
14565,459,New York,New York,NY,10160
14566,459,New York,New York,NY,10161
14567,459,New York,New York,NY,10162
14568,459,New York,New York,NY,10163
14569,459,New York,New York,NY,10164
14570,459,New York,New York,NY,10165
14571,459,New York,New York,NY,10166
14572,459,New York,New York,NY,10167
14573,459,New York,New York,NY,10168
14574,459,New York,New York,NY,10169
14575,459,New York,New York,NY,10170
14576,459,New York,New York,NY,10171
14577,459,New York,New York,NY,10172
14578,459,New York,New York,NY,10173
14579,459,New York,New York,NY,10174
14580,459,New York,New York,NY,10175
14581,459,New York,New York,NY,10176
14582,459,New York,New York,NY,10177
14583,459,New York,New York,NY,10178
14584,459,New York,New York,NY,10179
14585,459,New York,New York,NY,10184
14586,459,New York,New York,NY,10185
14587,459,New York,New York,NY,10196
14588,459,New York,New York,NY,10197
14589,459,New York,New York,NY,10199
14590,459,New York,New York,NY,10203
14591,459,New York,New York,NY,10211
14592,459,New York,New York,NY,10212
14593,459,New York,New York,NY,10213
14594,459,New York,New York,NY,10242
14595,459,New York,New York,NY,10249
14596,459,New York,New York,NY,10256
14597,459,New York,New York,NY,10257
14598,459,New York,New York,NY,10258
14599,459,New York,New York,NY,10259
14600,459,New York,New York,NY,10260
14601,459,New York,New York,NY,10261
14602,459,New York,New York,NY,10265
14603,459,New York,New York,NY,10268
14604,459,New York,New York,NY,10269
14605,459,New York,New York,NY,10270
14606,459,New York,New York,NY,10271
14607,459,New York,New York,NY,10272
14608,459,New York,New York,NY,10273
14609,459,New York,New York,NY,10274
14610,459,New York,New York,NY,10275
14611,459,New York,New York,NY,10276
14612,459,New York,New York,NY,10277
14613,459,New York,New York,NY,10278
14614,459,New York,New York,NY,10279
14615,459,New York,New York,NY,10280
14616,459,New York,New York,NY,10281
14617,459,New York,New York,NY,10282
14618,459,New York,New York,NY,10285
14619,459,New York,New York,NY,10286
14620,459,New York,New York,NY,10292
14621,460,Niagara,New York,NY,14008
14622,460,Niagara,New York,NY,14012
14623,460,Niagara,New York,NY,14028
14624,460,Niagara,New York,NY,14067
14625,460,Niagara,New York,NY,14092
14626,460,Niagara,New York,NY,14094
14627,460,Niagara,New York,NY,14095
14628,460,Niagara,New York,NY,14105
14629,460,Niagara,New York,NY,14107
14630,460,Niagara,New York,NY,14108
14631,460,Niagara,New York,NY,14109
14632,460,Niagara,New York,NY,14120
14633,460,Niagara,New York,NY,14126
14634,460,Niagara,New York,NY,14131
14635,460,Niagara,New York,NY,14132
14636,460,Niagara,New York,NY,14144
14637,460,Niagara,New York,NY,14172
14638,460,Niagara,New York,NY,14174
14639,460,Niagara,New York,NY,14301
14640,460,Niagara,New York,NY,14302
14641,460,Niagara,New York,NY,14303
14642,460,Niagara,New York,NY,14304
14643,460,Niagara,New York,NY,14305
14644,461,Oneida,New York,NY,13042
14645,461,Oneida,New York,NY,13054
14646,461,Oneida,New York,NY,13123
14647,461,Oneida,New York,NY,13157
14648,461,Oneida,New York,NY,13162
14649,461,Oneida,New York,NY,13301
14650,461,Oneida,New York,NY,13303
14651,461,Oneida,New York,NY,13304
14652,461,Oneida,New York,NY,13308
14653,461,Oneida,New York,NY,13309
14654,461,Oneida,New York,NY,13313
14655,461,Oneida,New York,NY,13316
14656,461,Oneida,New York,NY,13318
14657,461,Oneida,New York,NY,13319
14658,461,Oneida,New York,NY,13321
14659,461,Oneida,New York,NY,13322
14660,461,Oneida,New York,NY,13323
14661,461,Oneida,New York,NY,13328
14662,461,Oneida,New York,NY,13338
14663,461,Oneida,New York,NY,13341
14664,461,Oneida,New York,NY,13352
14665,461,Oneida,New York,NY,13354
14666,461,Oneida,New York,NY,13362
14667,461,Oneida,New York,NY,13363
14668,461,Oneida,New York,NY,13401
14669,461,Oneida,New York,NY,13403
14670,461,Oneida,New York,NY,13413
14671,461,Oneida,New York,NY,13417
14672,461,Oneida,New York,NY,13424
14673,461,Oneida,New York,NY,13425
14674,461,Oneida,New York,NY,13435
14675,461,Oneida,New York,NY,13438
14676,461,Oneida,New York,NY,13440
14677,461,Oneida,New York,NY,13441
14678,461,Oneida,New York,NY,13442
14679,461,Oneida,New York,NY,13449
14680,461,Oneida,New York,NY,13455
14681,461,Oneida,New York,NY,13456
14682,461,Oneida,New York,NY,13461
14683,461,Oneida,New York,NY,13469
14684,461,Oneida,New York,NY,13471
14685,461,Oneida,New York,NY,13476
14686,461,Oneida,New York,NY,13477
14687,461,Oneida,New York,NY,13478
14688,461,Oneida,New York,NY,13479
14689,461,Oneida,New York,NY,13480
14690,461,Oneida,New York,NY,13483
14691,461,Oneida,New York,NY,13486
14692,461,Oneida,New York,NY,13490
14693,461,Oneida,New York,NY,13492
14694,461,Oneida,New York,NY,13494
14695,461,Oneida,New York,NY,13495
14696,461,Oneida,New York,NY,13501
14697,461,Oneida,New York,NY,13502
14698,461,Oneida,New York,NY,13503
14699,461,Oneida,New York,NY,13504
14700,461,Oneida,New York,NY,13505
14701,461,Oneida,New York,NY,13599
14702,462,Onondaga,New York,NY,13020
14703,462,Onondaga,New York,NY,13027
14704,462,Onondaga,New York,NY,13029
14705,462,Onondaga,New York,NY,13031
14706,462,Onondaga,New York,NY,13039
14707,462,Onondaga,New York,NY,13041
14708,462,Onondaga,New York,NY,13051
14709,462,Onondaga,New York,NY,13057
14710,462,Onondaga,New York,NY,13060
14711,462,Onondaga,New York,NY,13063
14712,462,Onondaga,New York,NY,13066
14713,462,Onondaga,New York,NY,13078
14714,462,Onondaga,New York,NY,13080
14715,462,Onondaga,New York,NY,13084
14716,462,Onondaga,New York,NY,13088
14717,462,Onondaga,New York,NY,13089
14718,462,Onondaga,New York,NY,13090
14719,462,Onondaga,New York,NY,13104
14720,462,Onondaga,New York,NY,13108
14721,462,Onondaga,New York,NY,13110
14722,462,Onondaga,New York,NY,13112
14723,462,Onondaga,New York,NY,13116
14724,462,Onondaga,New York,NY,13119
14725,462,Onondaga,New York,NY,13120
14726,462,Onondaga,New York,NY,13137
14727,462,Onondaga,New York,NY,13138
14728,462,Onondaga,New York,NY,13152
14729,462,Onondaga,New York,NY,13153
14730,462,Onondaga,New York,NY,13159
14731,462,Onondaga,New York,NY,13164
14732,462,Onondaga,New York,NY,13201
14733,462,Onondaga,New York,NY,13202
14734,462,Onondaga,New York,NY,13203
14735,462,Onondaga,New York,NY,13204
14736,462,Onondaga,New York,NY,13205
14737,462,Onondaga,New York,NY,13206
14738,462,Onondaga,New York,NY,13207
14739,462,Onondaga,New York,NY,13208
14740,462,Onondaga,New York,NY,13209
14741,462,Onondaga,New York,NY,13210
14742,462,Onondaga,New York,NY,13211
14743,462,Onondaga,New York,NY,13212
14744,462,Onondaga,New York,NY,13214
14745,462,Onondaga,New York,NY,13215
14746,462,Onondaga,New York,NY,13217
14747,462,Onondaga,New York,NY,13218
14748,462,Onondaga,New York,NY,13219
14749,462,Onondaga,New York,NY,13220
14750,462,Onondaga,New York,NY,13221
14751,462,Onondaga,New York,NY,13224
14752,462,Onondaga,New York,NY,13225
14753,462,Onondaga,New York,NY,13235
14754,462,Onondaga,New York,NY,13244
14755,462,Onondaga,New York,NY,13250
14756,462,Onondaga,New York,NY,13251
14757,462,Onondaga,New York,NY,13252
14758,462,Onondaga,New York,NY,13261
14759,462,Onondaga,New York,NY,13290
14760,463,Ontario,New York,NY,14424
14761,463,Ontario,New York,NY,14425
14762,463,Ontario,New York,NY,14432
14763,463,Ontario,New York,NY,14443
14764,463,Ontario,New York,NY,14453
14765,463,Ontario,New York,NY,14456
14766,463,Ontario,New York,NY,14461
14767,463,Ontario,New York,NY,14463
14768,463,Ontario,New York,NY,14466
14769,463,Ontario,New York,NY,14469
14770,463,Ontario,New York,NY,14471
14771,463,Ontario,New York,NY,14475
14772,463,Ontario,New York,NY,14504
14773,463,Ontario,New York,NY,14512
14774,463,Ontario,New York,NY,14518
14775,463,Ontario,New York,NY,14532
14776,463,Ontario,New York,NY,14537
14777,463,Ontario,New York,NY,14547
14778,463,Ontario,New York,NY,14548
14779,463,Ontario,New York,NY,14560
14780,463,Ontario,New York,NY,14561
14781,463,Ontario,New York,NY,14564
14782,463,Ontario,New York,NY,14585
14783,464,Orange,New York,NY,10910
14784,464,Orange,New York,NY,10912
14785,464,Orange,New York,NY,10914
14786,464,Orange,New York,NY,10915
14787,464,Orange,New York,NY,10916
14788,464,Orange,New York,NY,10917
14789,464,Orange,New York,NY,10918
14790,464,Orange,New York,NY,10919
14791,464,Orange,New York,NY,10921
14792,464,Orange,New York,NY,10922
14793,464,Orange,New York,NY,10924
14794,464,Orange,New York,NY,10925
14795,464,Orange,New York,NY,10926
14796,464,Orange,New York,NY,10928
14797,464,Orange,New York,NY,10930
14798,464,Orange,New York,NY,10932
14799,464,Orange,New York,NY,10933
14800,464,Orange,New York,NY,10940
14801,464,Orange,New York,NY,10941
14802,464,Orange,New York,NY,10943
14803,464,Orange,New York,NY,10949
14804,464,Orange,New York,NY,10950
14805,464,Orange,New York,NY,10953
14806,464,Orange,New York,NY,10958
14807,464,Orange,New York,NY,10959
14808,464,Orange,New York,NY,10963
14809,464,Orange,New York,NY,10969
14810,464,Orange,New York,NY,10973
14811,464,Orange,New York,NY,10975
14812,464,Orange,New York,NY,10979
14813,464,Orange,New York,NY,10981
14814,464,Orange,New York,NY,10985
14815,464,Orange,New York,NY,10987
14816,464,Orange,New York,NY,10988
14817,464,Orange,New York,NY,10990
14818,464,Orange,New York,NY,10992
14819,464,Orange,New York,NY,10996
14820,464,Orange,New York,NY,10997
14821,464,Orange,New York,NY,10998
14822,464,Orange,New York,NY,12518
14823,464,Orange,New York,NY,12520
14824,464,Orange,New York,NY,12543
14825,464,Orange,New York,NY,12549
14826,464,Orange,New York,NY,12550
14827,464,Orange,New York,NY,12551
14828,464,Orange,New York,NY,12552
14829,464,Orange,New York,NY,12553
14830,464,Orange,New York,NY,12555
14831,464,Orange,New York,NY,12575
14832,464,Orange,New York,NY,12577
14833,464,Orange,New York,NY,12584
14834,464,Orange,New York,NY,12586
14835,464,Orange,New York,NY,12729
14836,464,Orange,New York,NY,12746
14837,464,Orange,New York,NY,12771
14838,464,Orange,New York,NY,12780
14839,465,Oswego,New York,NY,13028
14840,465,Oswego,New York,NY,13036
14841,465,Oswego,New York,NY,13044
14842,465,Oswego,New York,NY,13069
14843,465,Oswego,New York,NY,13074
14844,465,Oswego,New York,NY,13076
14845,465,Oswego,New York,NY,13083
14846,465,Oswego,New York,NY,13093
14847,465,Oswego,New York,NY,13103
14848,465,Oswego,New York,NY,13107
14849,465,Oswego,New York,NY,13114
14850,465,Oswego,New York,NY,13115
14851,465,Oswego,New York,NY,13121
14852,465,Oswego,New York,NY,13126
14853,465,Oswego,New York,NY,13131
14854,465,Oswego,New York,NY,13132
14855,465,Oswego,New York,NY,13135
14856,465,Oswego,New York,NY,13142
14857,465,Oswego,New York,NY,13144
14858,465,Oswego,New York,NY,13145
14859,465,Oswego,New York,NY,13167
14860,465,Oswego,New York,NY,13302
14861,465,Oswego,New York,NY,13426
14862,465,Oswego,New York,NY,13437
14863,465,Oswego,New York,NY,13493
14864,466,Putnam,New York,NY,10509
14865,466,Putnam,New York,NY,10512
14866,466,Putnam,New York,NY,10516
14867,466,Putnam,New York,NY,10524
14868,466,Putnam,New York,NY,10537
14869,466,Putnam,New York,NY,10541
14870,466,Putnam,New York,NY,10542
14871,466,Putnam,New York,NY,10579
14872,466,Putnam,New York,NY,12563
14873,467,Queens,New York,NY,11002
14874,467,Queens,New York,NY,11004
14875,467,Queens,New York,NY,11005
14876,467,Queens,New York,NY,11101
14877,467,Queens,New York,NY,11102
14878,467,Queens,New York,NY,11103
14879,467,Queens,New York,NY,11104
14880,467,Queens,New York,NY,11105
14881,467,Queens,New York,NY,11106
14882,467,Queens,New York,NY,11109
14883,467,Queens,New York,NY,11120
14884,467,Queens,New York,NY,11351
14885,467,Queens,New York,NY,11352
14886,467,Queens,New York,NY,11354
14887,467,Queens,New York,NY,11355
14888,467,Queens,New York,NY,11356
14889,467,Queens,New York,NY,11357
14890,467,Queens,New York,NY,11358
14891,467,Queens,New York,NY,11359
14892,467,Queens,New York,NY,11360
14893,467,Queens,New York,NY,11361
14894,467,Queens,New York,NY,11362
14895,467,Queens,New York,NY,11363
14896,467,Queens,New York,NY,11364
14897,467,Queens,New York,NY,11365
14898,467,Queens,New York,NY,11366
14899,467,Queens,New York,NY,11367
14900,467,Queens,New York,NY,11368
14901,467,Queens,New York,NY,11369
14902,467,Queens,New York,NY,11370
14903,467,Queens,New York,NY,11371
14904,467,Queens,New York,NY,11372
14905,467,Queens,New York,NY,11373
14906,467,Queens,New York,NY,11374
14907,467,Queens,New York,NY,11375
14908,467,Queens,New York,NY,11377
14909,467,Queens,New York,NY,11378
14910,467,Queens,New York,NY,11379
14911,467,Queens,New York,NY,11380
14912,467,Queens,New York,NY,11381
14913,467,Queens,New York,NY,11385
14914,467,Queens,New York,NY,11386
14915,467,Queens,New York,NY,11390
14916,467,Queens,New York,NY,11405
14917,467,Queens,New York,NY,11411
14918,467,Queens,New York,NY,11412
14919,467,Queens,New York,NY,11413
14920,467,Queens,New York,NY,11414
14921,467,Queens,New York,NY,11415
14922,467,Queens,New York,NY,11416
14923,467,Queens,New York,NY,11417
14924,467,Queens,New York,NY,11418
14925,467,Queens,New York,NY,11419
14926,467,Queens,New York,NY,11420
14927,467,Queens,New York,NY,11421
14928,467,Queens,New York,NY,11422
14929,467,Queens,New York,NY,11423
14930,467,Queens,New York,NY,11424
14931,467,Queens,New York,NY,11425
14932,467,Queens,New York,NY,11426
14933,467,Queens,New York,NY,11427
14934,467,Queens,New York,NY,11428
14935,467,Queens,New York,NY,11429
14936,467,Queens,New York,NY,11430
14937,467,Queens,New York,NY,11431
14938,467,Queens,New York,NY,11432
14939,467,Queens,New York,NY,11433
14940,467,Queens,New York,NY,11434
14941,467,Queens,New York,NY,11435
14942,467,Queens,New York,NY,11436
14943,467,Queens,New York,NY,11439
14944,467,Queens,New York,NY,11451
14945,467,Queens,New York,NY,11499
14946,467,Queens,New York,NY,11690
14947,467,Queens,New York,NY,11691
14948,467,Queens,New York,NY,11692
14949,467,Queens,New York,NY,11693
14950,467,Queens,New York,NY,11694
14951,467,Queens,New York,NY,11695
14952,467,Queens,New York,NY,11697
14953,468,Rensselaer,New York,NY,12018
14954,468,Rensselaer,New York,NY,12022
14955,468,Rensselaer,New York,NY,12028
14956,468,Rensselaer,New York,NY,12033
14957,468,Rensselaer,New York,NY,12040
14958,468,Rensselaer,New York,NY,12052
14959,468,Rensselaer,New York,NY,12061
14960,468,Rensselaer,New York,NY,12062
14961,468,Rensselaer,New York,NY,12063
14962,468,Rensselaer,New York,NY,12082
14963,468,Rensselaer,New York,NY,12089
14964,468,Rensselaer,New York,NY,12090
14965,468,Rensselaer,New York,NY,12094
14966,468,Rensselaer,New York,NY,12121
14967,468,Rensselaer,New York,NY,12123
14968,468,Rensselaer,New York,NY,12133
14969,468,Rensselaer,New York,NY,12138
14970,468,Rensselaer,New York,NY,12140
14971,468,Rensselaer,New York,NY,12144
14972,468,Rensselaer,New York,NY,12153
14973,468,Rensselaer,New York,NY,12154
14974,468,Rensselaer,New York,NY,12156
14975,468,Rensselaer,New York,NY,12168
14976,468,Rensselaer,New York,NY,12169
14977,468,Rensselaer,New York,NY,12180
14978,468,Rensselaer,New York,NY,12181
14979,468,Rensselaer,New York,NY,12182
14980,468,Rensselaer,New York,NY,12185
14981,468,Rensselaer,New York,NY,12196
14982,468,Rensselaer,New York,NY,12198
14983,469,Richmond,New York,NY,10301
14984,469,Richmond,New York,NY,10302
14985,469,Richmond,New York,NY,10303
14986,469,Richmond,New York,NY,10304
14987,469,Richmond,New York,NY,10305
14988,469,Richmond,New York,NY,10306
14989,469,Richmond,New York,NY,10307
14990,469,Richmond,New York,NY,10308
14991,469,Richmond,New York,NY,10309
14992,469,Richmond,New York,NY,10310
14993,469,Richmond,New York,NY,10311
14994,469,Richmond,New York,NY,10312
14995,469,Richmond,New York,NY,10313
14996,469,Richmond,New York,NY,10314
14997,470,Rockland,New York,NY,10901
14998,470,Rockland,New York,NY,10911
14999,470,Rockland,New York,NY,10913
15000,470,Rockland,New York,NY,10920
15001,470,Rockland,New York,NY,10923
15002,470,Rockland,New York,NY,10927
15003,470,Rockland,New York,NY,10931
15004,470,Rockland,New York,NY,10952
15005,470,Rockland,New York,NY,10954
15006,470,Rockland,New York,NY,10956
15007,470,Rockland,New York,NY,10960
15008,470,Rockland,New York,NY,10962
15009,470,Rockland,New York,NY,10964
15010,470,Rockland,New York,NY,10965
15011,470,Rockland,New York,NY,10968
15012,470,Rockland,New York,NY,10970
15013,470,Rockland,New York,NY,10974
15014,470,Rockland,New York,NY,10976
15015,470,Rockland,New York,NY,10977
15016,470,Rockland,New York,NY,10980
15017,470,Rockland,New York,NY,10982
15018,470,Rockland,New York,NY,10983
15019,470,Rockland,New York,NY,10984
15020,470,Rockland,New York,NY,10986
15021,470,Rockland,New York,NY,10989
15022,470,Rockland,New York,NY,10993
15023,470,Rockland,New York,NY,10994
15024,471,St Lawrence,New York,NY,12922
15025,471,St Lawrence,New York,NY,12927
15026,471,St Lawrence,New York,NY,12949
15027,471,St Lawrence,New York,NY,12965
15028,471,St Lawrence,New York,NY,12967
15029,471,St Lawrence,New York,NY,12973
15030,471,St Lawrence,New York,NY,13613
15031,471,St Lawrence,New York,NY,13614
15032,471,St Lawrence,New York,NY,13617
15033,471,St Lawrence,New York,NY,13621
15034,471,St Lawrence,New York,NY,13623
15035,471,St Lawrence,New York,NY,13625
15036,471,St Lawrence,New York,NY,13630
15037,471,St Lawrence,New York,NY,13633
15038,471,St Lawrence,New York,NY,13635
15039,471,St Lawrence,New York,NY,13639
15040,471,St Lawrence,New York,NY,13642
15041,471,St Lawrence,New York,NY,13645
15042,471,St Lawrence,New York,NY,13646
15043,471,St Lawrence,New York,NY,13647
15044,471,St Lawrence,New York,NY,13648
15045,471,St Lawrence,New York,NY,13649
15046,471,St Lawrence,New York,NY,13652
15047,471,St Lawrence,New York,NY,13654
15048,471,St Lawrence,New York,NY,13658
15049,471,St Lawrence,New York,NY,13660
15050,471,St Lawrence,New York,NY,13662
15051,471,St Lawrence,New York,NY,13664
15052,471,St Lawrence,New York,NY,13666
15053,471,St Lawrence,New York,NY,13667
15054,471,St Lawrence,New York,NY,13668
15055,471,St Lawrence,New York,NY,13669
15056,471,St Lawrence,New York,NY,13670
15057,471,St Lawrence,New York,NY,13672
15058,471,St Lawrence,New York,NY,13676
15059,471,St Lawrence,New York,NY,13677
15060,471,St Lawrence,New York,NY,13678
15061,471,St Lawrence,New York,NY,13680
15062,471,St Lawrence,New York,NY,13681
15063,471,St Lawrence,New York,NY,13683
15064,471,St Lawrence,New York,NY,13684
15065,471,St Lawrence,New York,NY,13687
15066,471,St Lawrence,New York,NY,13690
15067,471,St Lawrence,New York,NY,13694
15068,471,St Lawrence,New York,NY,13695
15069,471,St Lawrence,New York,NY,13696
15070,471,St Lawrence,New York,NY,13697
15071,471,St Lawrence,New York,NY,13699
15072,472,Saratoga,New York,NY,12019
15073,472,Saratoga,New York,NY,12020
15074,472,Saratoga,New York,NY,12027
15075,472,Saratoga,New York,NY,12065
15076,472,Saratoga,New York,NY,12074
15077,472,Saratoga,New York,NY,12118
15078,472,Saratoga,New York,NY,12148
15079,472,Saratoga,New York,NY,12151
15080,472,Saratoga,New York,NY,12170
15081,472,Saratoga,New York,NY,12188
15082,472,Saratoga,New York,NY,12803
15083,472,Saratoga,New York,NY,12822
15084,472,Saratoga,New York,NY,12828
15085,472,Saratoga,New York,NY,12831
15086,472,Saratoga,New York,NY,12833
15087,472,Saratoga,New York,NY,12835
15088,472,Saratoga,New York,NY,12850
15089,472,Saratoga,New York,NY,12859
15090,472,Saratoga,New York,NY,12863
15091,472,Saratoga,New York,NY,12866
15092,472,Saratoga,New York,NY,12871
15093,472,Saratoga,New York,NY,12884
15094,473,Schenectady,New York,NY,12008
15095,473,Schenectady,New York,NY,12053
15096,473,Schenectady,New York,NY,12056
15097,473,Schenectady,New York,NY,12137
15098,473,Schenectady,New York,NY,12141
15099,473,Schenectady,New York,NY,12150
15100,473,Schenectady,New York,NY,12301
15101,473,Schenectady,New York,NY,12302
15102,473,Schenectady,New York,NY,12303
15103,473,Schenectady,New York,NY,12304
15104,473,Schenectady,New York,NY,12305
15105,473,Schenectady,New York,NY,12306
15106,473,Schenectady,New York,NY,12307
15107,473,Schenectady,New York,NY,12308
15108,473,Schenectady,New York,NY,12309
15109,473,Schenectady,New York,NY,12325
15110,473,Schenectady,New York,NY,12345
15111,474,Steuben,New York,NY,14529
15112,474,Steuben,New York,NY,14572
15113,474,Steuben,New York,NY,14801
15114,474,Steuben,New York,NY,14807
15115,474,Steuben,New York,NY,14808
15116,474,Steuben,New York,NY,14809
15117,474,Steuben,New York,NY,14810
15118,474,Steuben,New York,NY,14819
15119,474,Steuben,New York,NY,14820
15120,474,Steuben,New York,NY,14821
15121,474,Steuben,New York,NY,14823
15122,474,Steuben,New York,NY,14826
15123,474,Steuben,New York,NY,14827
15124,474,Steuben,New York,NY,14830
15125,474,Steuben,New York,NY,14831
15126,474,Steuben,New York,NY,14839
15127,474,Steuben,New York,NY,14840
15128,474,Steuben,New York,NY,14843
15129,474,Steuben,New York,NY,14855
15130,474,Steuben,New York,NY,14856
15131,474,Steuben,New York,NY,14858
15132,474,Steuben,New York,NY,14870
15133,474,Steuben,New York,NY,14873
15134,474,Steuben,New York,NY,14874
15135,474,Steuben,New York,NY,14877
15136,474,Steuben,New York,NY,14879
15137,474,Steuben,New York,NY,14885
15138,474,Steuben,New York,NY,14898
15139,475,Suffolk,New York,NY,00501
15140,475,Suffolk,New York,NY,00544
15141,475,Suffolk,New York,NY,06390
15142,475,Suffolk,New York,NY,11701
15143,475,Suffolk,New York,NY,11702
15144,475,Suffolk,New York,NY,11703
15145,475,Suffolk,New York,NY,11704
15146,475,Suffolk,New York,NY,11705
15147,475,Suffolk,New York,NY,11706
15148,475,Suffolk,New York,NY,11707
15149,475,Suffolk,New York,NY,11708
15150,475,Suffolk,New York,NY,11713
15151,475,Suffolk,New York,NY,11715
15152,475,Suffolk,New York,NY,11716
15153,475,Suffolk,New York,NY,11717
15154,475,Suffolk,New York,NY,11718
15155,475,Suffolk,New York,NY,11719
15156,475,Suffolk,New York,NY,11720
15157,475,Suffolk,New York,NY,11721
15158,475,Suffolk,New York,NY,11722
15159,475,Suffolk,New York,NY,11724
15160,475,Suffolk,New York,NY,11725
15161,475,Suffolk,New York,NY,11726
15162,475,Suffolk,New York,NY,11727
15163,475,Suffolk,New York,NY,11729
15164,475,Suffolk,New York,NY,11730
15165,475,Suffolk,New York,NY,11731
15166,475,Suffolk,New York,NY,11733
15167,475,Suffolk,New York,NY,11738
15168,475,Suffolk,New York,NY,11739
